id,title,price,link,image_link,availability,brand,condition,mpn,description
test-123,"Smoke Test Rug",123.45 USD,https://aytekrugs.com/rug/test-123,https://example.com/i.jpg,in stock,Aytek Rugs,new,test-123,"Smoke Test Rug"
10067,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10067,https://drive.usercontent.google.com/download?id=1sO0MKkP3VaURCAkQ4nKvBAfKeAriJa6W&export=view,in stock,Aytek Rugs,new,10067,"SKU: 10067Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10068,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10068,https://drive.usercontent.google.com/download?id=1O5cw_YFYmOdYtWGQvCqTin1wTs4Q6PIo&export=view,in stock,Aytek Rugs,new,10068,"SKU: 10068Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10069,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10069,https://drive.usercontent.google.com/download?id=15j65GXn3nzgeUiTZ1JaTm82m3eMGDXm9&export=view,in stock,Aytek Rugs,new,10069,"SKU: 10069Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10070,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10070,https://drive.usercontent.google.com/download?id=1Ej8cRV3BYzYmCWF13wica-rVZx_LBxEq&export=view,in stock,Aytek Rugs,new,10070,"SKU: 10070Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10071,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10071,https://drive.usercontent.google.com/download?id=1ze0vzbGeQqV2fH61aFNiEopAs4cf8PFb&export=view,in stock,Aytek Rugs,new,10071,"SKU: 10071Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10072,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10072,https://drive.usercontent.google.com/download?id=1LVPNMHHVsPnXgo22cMMFXV5--S3Exgdh&export=view,in stock,Aytek Rugs,new,10072,"SKU: 10072Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10073,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10073,https://drive.usercontent.google.com/download?id=1W-yR8N5CuUe2UbE2ecBc6bPjxraLSWFL&export=view,in stock,Aytek Rugs,new,10073,"SKU: 10073Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10074,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10074,https://drive.usercontent.google.com/download?id=1U35O0Meor7kRfviJur28hAUIc7G5fRq-&export=view,in stock,Aytek Rugs,new,10074,"SKU: 10074Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10076,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10076,https://drive.usercontent.google.com/download?id=1ghHcWPkKBrvMiMPijfVGd5wKm_rLjPSP&export=view,in stock,Aytek Rugs,new,10076,"SKU: 10076Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10077,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10077,https://drive.usercontent.google.com/download?id=1OGqtcKGr5dqmapQnL2-xxaHJg_bvS3yU&export=view,in stock,Aytek Rugs,new,10077,"SKU: 10077Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10078,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10078,https://drive.usercontent.google.com/download?id=1p7Sk5Bj9DKPtLyfJfvLm-UxO1Faq6tbP&export=view,in stock,Aytek Rugs,new,10078,"SKU: 10078Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10080,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10080,https://drive.usercontent.google.com/download?id=1zvZQYsYlUGq_s-W_oNdYgLvRCM2hvg3K&export=view,in stock,Aytek Rugs,new,10080,"SKU: 10080Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10081,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10081,https://drive.usercontent.google.com/download?id=1zFdKIL-_4oWH_HCBSFef8Nh1H_3I3xVj&export=view,in stock,Aytek Rugs,new,10081,"SKU: 10081Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10082,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10082,https://drive.usercontent.google.com/download?id=1eIYS-Gji9RmThnNfctru41TDDaemU7cp&export=view,in stock,Aytek Rugs,new,10082,"SKU: 10082Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10083,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10083,https://drive.usercontent.google.com/download?id=1ixEL8Zq0viOEqABFgqm5NroGaDbb0d0c&export=view,in stock,Aytek Rugs,new,10083,"SKU: 10083Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10085,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10085,https://drive.usercontent.google.com/download?id=1wW5Fiziq7YhpwM1zaLreeQiu9ILZEERI&export=view,in stock,Aytek Rugs,new,10085,"SKU: 10085Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10087,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10087,https://drive.usercontent.google.com/download?id=1Wk2mhMjb-GLboUGjJgzML52IhOprUyAr&export=view,in stock,Aytek Rugs,new,10087,"SKU: 10087Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10089,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10089,https://drive.usercontent.google.com/download?id=1yUHbS1rbkUVCjYDYENJDEPaHxclZhiZ9&export=view,in stock,Aytek Rugs,new,10089,"SKU: 10089Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10090,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10090,https://drive.usercontent.google.com/download?id=1DPmHZgdumaFe0uLcyYa31F7ebhGZq9hc&export=view,in stock,Aytek Rugs,new,10090,"SKU: 10090Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10091,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10091,https://drive.usercontent.google.com/download?id=1SQEqVxKCkExkTOuTBbsq149NNPsyItzD&export=view,in stock,Aytek Rugs,new,10091,"SKU: 10091Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10093,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10093,https://drive.usercontent.google.com/download?id=1nSx2juO4JPWYorLSz0znaDmeS49Dw3Q_&export=view,in stock,Aytek Rugs,new,10093,"SKU: 10093Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10094,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10094,https://drive.usercontent.google.com/download?id=1KEgSPL9TtHDA8rDEZs2b3U1LcuAxmtL2&export=view,in stock,Aytek Rugs,new,10094,"SKU: 10094Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10095,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10095,https://drive.usercontent.google.com/download?id=1IW1DjCHAgZaN-4qu_7iUTX8RIvY5zKUA&export=view,in stock,Aytek Rugs,new,10095,"SKU: 10095Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10096,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10096,https://drive.usercontent.google.com/download?id=1G4HdgvzhaNVgRaDy7eeVIfE5dJ_SVT9i&export=view,in stock,Aytek Rugs,new,10096,"SKU: 10096Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10097,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10097,https://drive.usercontent.google.com/download?id=1lYc02RdRsMYsbBQjsagnXzbiVnJRMRW2&export=view,in stock,Aytek Rugs,new,10097,"SKU: 10097Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10098,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10098,https://drive.usercontent.google.com/download?id=1v6W7RU1qvSf-eCZ0NNS9K0gfp8BUgptT&export=view,in stock,Aytek Rugs,new,10098,"SKU: 10098Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10099,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10099,https://drive.usercontent.google.com/download?id=1VW-FmRzl_pdHMIojnZ3VoMmFVQ9k7Rep&export=view,in stock,Aytek Rugs,new,10099,"SKU: 10099Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10100,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10100,https://drive.usercontent.google.com/download?id=1BSsgFiwAWjyQWbHMOlIo7iJm27W84sKu&export=view,in stock,Aytek Rugs,new,10100,"SKU: 10100Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10101,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10101,https://drive.usercontent.google.com/download?id=18Jz1tDB3BU5hluur-Hif6K5l_KICv40y&export=view,in stock,Aytek Rugs,new,10101,"SKU: 10101Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10102,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10102,https://drive.usercontent.google.com/download?id=1g78GF5bUrJ3eW2INxmz3a0hf697ScbGi&export=view,in stock,Aytek Rugs,new,10102,"SKU: 10102Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10103,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10103,https://drive.usercontent.google.com/download?id=1DlWAsidIiY33kUWpRMUuAeYrvu9x4yff&export=view,in stock,Aytek Rugs,new,10103,"SKU: 10103Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
